,title,location,price(L),rate_persqft,area_insqft,building_status,agent_rating,longitude,latitude
9031,Residential Plot,Kothur,25.62,1166,2196,New,0.0,79.3605244,16.5420783
9032,Residential Plot,Kothur,2.9,322,900,New,0.0,79.3605244,16.5420783
9033,Residential Plot,Kothur,21.25,944,2250,Resale,0.0,79.3605244,16.5420783
9034,Residential Plot,Kothur,21.87,1388,1575,New,4.7,79.3605244,16.5420783
9035,Residential Plot,Kothur,21.04,1277,1647,New,4.7,79.3605244,16.5420783
9036,Residential Plot,Kothur,22.0,8800,250,Resale,0.0,79.3605244,16.5420783
9037,Residential Plot,Kothur,21.6,1333,1620,New,4.7,79.3605244,16.5420783
9038,Residential Plot,Kothur,21.37,1388,1539,New,4.7,79.3605244,16.5420783
9039,Residential Plot,Kothur,21.25,1388,1530,New,4.7,79.3605244,16.5420783
9040,Residential Plot,Kothur,17.25,1277,1350,New,4.7,79.3605244,16.5420783
9041,Residential Plot,Kothur,20.0,1388,1440,New,4.7,79.3605244,16.5420783
9042,Residential Plot,Kothur,19.2,1333,1440,New,4.7,79.3605244,16.5420783
9043,Residential Plot,Kothur,12.04,811,1485,New,4.7,79.3605244,16.5420783
9044,Residential Plot,Kothur,18.0,1000,1800,New,0.0,79.3605244,16.5420783
9045,Residential Plot,Kothur,12.04,811,1485,New,4.8,79.3605244,16.5420783
9046,Residential Plot,Kothur,12.0,444,2700,New,4.5,79.3605244,16.5420783
9047,Residential Plot,Kothur,24.7,1444,1710,New,4.7,79.3605244,16.5420783
9048,Residential Plot,Kothur,18.81,1222,1539,New,4.7,79.3605244,16.5420783
9049,Residential Plot,Kothur,26.52,1437,1845,New,4.7,79.3605244,16.5420783
9050,Residential Plot,Kothur,20.8,1444,1440,New,4.7,79.3605244,16.5420783
9051,Residential Plot,Kothur,19.5,1444,1350,New,4.7,79.3605244,16.5420783
9052,Residential Plot,Kothur,23.11,1277,1809,New,4.7,79.3605244,16.5420783
9053,Residential Plot,Kothur,20.2,1233,1638,New,4.7,79.3605244,16.5420783
9054,Residential Plot,Kothur,32.4,2000,1620,New,4.7,79.3605244,16.5420783
9055,Residential Plot,Kothur,25.62,1388,1845,New,4.7,79.3605244,16.5420783
9056,Residential Plot,Kothur,23.76,1333,1782,New,4.7,79.3605244,16.5420783
9057,Residential Plot,Kothur,26.0,1444,1800,New,4.7,79.3605244,16.5420783
9058,Residential Plot,Kothur,26.13,1444,1809,New,4.7,79.3605244,16.5420783
9059,Residential Plot,Kothur,22.75,1444,1575,New,4.7,79.3605244,16.5420783
9060,Residential Plot,Kothur,26.65,1444,1845,New,4.7,79.3605244,16.5420783
9061,Residential Plot,Kothur,26.91,1444,1863,New,4.7,79.3605244,16.5420783
9062,Residential Plot,Kothur,20.02,1222,1638,New,4.7,79.3605244,16.5420783
9063,Residential Plot,Kothur,39.0,1444,2700,New,4.7,79.3605244,16.5420783
9064,Residential Plot,Kothur,26.67,1444,1847,New,4.7,79.3605244,16.5420783
9065,Residential Plot,Kothur,22.1,1444,1530,New,4.7,79.3605244,16.5420783
9066,Residential Plot,Kothur,22.75,13000,175,New,4.7,79.3605244,16.5420783
9067,Residential Plot,Kothur,21.78,1222,1782,New,4.7,79.3605244,16.5420783
9068,Residential Plot,Kothur,10.65,811,1314,New,0.0,79.3605244,16.5420783
9069,Residential Plot,Kothur,10.0,555,1800,New,4.7,79.3605244,16.5420783
9070,Residential Plot,Kothur,6.99,388,1800,New,0.0,79.3605244,16.5420783
9071,Residential Plot,Kothur,14.0,7000,200,New,4.7,79.3605244,16.5420783
9072,Residential Plot,Kothur,7.0,642,1089,New,0.0,79.3605244,16.5420783
9073,Residential Plot,Kothur,22.0,611,3600,Resale,0.0,79.3605244,16.5420783
9074,Residential Plot,Kothur,16.8,1590,1056,New,4.7,79.3605244,16.5420783
9075,Residential Plot,Kothur,26.04,2461,1058,New,4.7,79.3605244,16.5420783
9076,Residential Plot,Kothur,12.04,504,2385,New,0.0,79.3605244,16.5420783
9077,Residential Plot,Kothur,9.0,374,2403,Resale,0.0,79.3605244,16.5420783
9078,Residential Plot,Kothur,10.0,833,1200,Resale,0.0,79.3605244,16.5420783
9079,Residential Plot,Kothur,20.0,1893,1056,New,4.6,79.3605244,16.5420783
9080,Residential Plot,Kothur,16.0,1515,1056,New,4.7,79.3605244,16.5420783
9081,Residential Plot,Kothur,27.32,2585,1057,New,4.7,79.3605244,16.5420783
9082,Residential Plot,Kothur,15.0,1420,1056,New,4.7,79.3605244,16.5420783
9083,Residential Plot,Kothur,11.22,758,1480,New,0.0,79.3605244,16.5420783
9084,Residential Plot,Kothur,11.76,1114,1056,Resale,4.3,79.3605244,16.5420783
9085,Residential Plot,Kothur,15.0,1420,1056,New,4.3,79.3605244,16.5420783
9086,Residential Plot,Kothur,22.5,2130,1056,New,4.3,79.3605244,16.5420783
9087,Residential Plot,Kothur,11.6,1098,1056,New,4.7,79.3605244,16.5420783
9088,Residential Plot,Kothur,19.52,1848,1056,New,4.7,79.3605244,16.5420783
9089,Residential Plot,Kothur,50.0,1111,4500,New,0.0,79.3605244,16.5420783
9090,Residential Plot,Kothur,25.75,1560,1650,Resale,0.0,79.3605244,16.5420783
9091,Residential Plot,Kothur,1.1,275,400,Resale,0.0,79.3605244,16.5420783
9092,Residential Plot,Kothur,32.0,1777,1800,Resale,0.0,79.3605244,16.5420783
9093,Residential Plot,Kothur,4.7,355,1323,New,0.0,79.3605244,16.5420783
9094,Residential Plot,Kothur,12.04,922,1305,New,0.0,79.3605244,16.5420783
9095,Residential Plot,Kothur,8.0,444,1800,Resale,0.0,79.3605244,16.5420783
9096,Residential Plot,Kothur,20.0,888,2250,New,0.0,79.3605244,16.5420783
9097,Residential Plot,Kothur,6.5,615,1056,New,4.2,79.3605244,16.5420783
9098,Residential Plot,Kothur,22.0,1222,1800,New,4.7,79.3605244,16.5420783
9099,Residential Plot,Kothur,13.5,675,2000,Resale,0.0,79.3605244,16.5420783
9100,Residential Plot,Kothur,44.66,4229,1056,Resale,4.6,79.3605244,16.5420783
9101,Residential Plot,Kothur,32.0,1333,2400,Resale,0.0,79.3605244,16.5420783
9102,Residential Plot,Kothur,5.8,644,900,Resale,0.0,79.3605244,16.5420783
9103,Residential Plot,Kothur,35.0,972,3600,Resale,0.0,79.3605244,16.5420783
9104,Residential Plot,Kothur,10.0,411,2430,Resale,0.0,79.3605244,16.5420783
9105,Residential Plot,Kothur,9.57,644,1485,Resale,0.0,79.3605244,16.5420783
9106,Residential Plot,Kothur,38.0,2111,1800,Resale,0.0,79.3605244,16.5420783
9107,Residential Plot,Kothur,9.57,5800,165,Resale,0.0,79.3605244,16.5420783
9108,Residential Plot,Kothur,2.9,322,900,Resale,0.0,79.3605244,16.5420783
9109,Residential Plot,Kothur,11.22,804,1395,Resale,0.0,79.3605244,16.5420783
9110,Residential Plot,Kothur,20.0,1111,1800,Resale,0.0,79.3605244,16.5420783
9111,Residential Plot,Kothur,11.6,322,3600,Resale,0.0,79.3605244,16.5420783
9112,Residential Plot,Kothur,30.0,1388,2160,Resale,0.0,79.3605244,16.5420783
9113,Residential Plot,Kothur,10.88,755,1440,Resale,0.0,79.3605244,16.5420783
9114,Residential Plot,Kothur,9.57,664,1440,Resale,0.0,79.3605244,16.5420783
9115,Residential Plot,Kothur,6.96,644,1080,Resale,0.0,79.3605244,16.5420783
9116,Residential Plot,Kothur,9.57,638,1500,Resale,0.0,79.3605244,16.5420783
9117,Residential Plot,Kothur,5.8,322,1800,Resale,0.0,79.3605244,16.5420783
9118,Residential Plot,Kothur,11.22,755,1485,Resale,0.0,79.3605244,16.5420783
9119,Residential Plot,Kothur,14.5,644,2250,Resale,0.0,79.3605244,16.5420783
9120,Residential Plot,Kothur,11.5,638,1800,Resale,0.0,79.3605244,16.5420783
9121,Residential Plot,Kothur,12.76,644,1980,Resale,0.0,79.3605244,16.5420783
9122,Residential Plot,Kothur,40.0,888,4500,Resale,0.0,79.3605244,16.5420783
9123,Residential Plot,Kothur,5.8,390,1485,Resale,0.0,79.3605244,16.5420783
9124,Residential Plot,Kothur,18.0,500,3600,Resale,0.0,79.3605244,16.5420783
9125,Residential Plot,Kothur,4.0,261,1530,Resale,0.0,79.3605244,16.5420783
9126,Residential Plot,Kothur,20.0,1893,1056,Resale,4.6,79.3605244,16.5420783
9127,Residential Plot,Kothur,31.2,2954,1056,Resale,4.6,79.3605244,16.5420783
9128,Residential Plot,Ghanpur,40.0,2222,1800,New,3.6,78.0509278,16.5738327
9129,Residential Plot,Ghanpur,60.0,2222,2700,New,3.6,78.0509278,16.5738327
9130,Residential Plot,Ghanpur,36.0,2000,1800,New,4.4,78.0509278,16.5738327
9131,Residential Plot,Ghanpur,62.0,3131,1980,Resale,0.0,78.0509278,16.5738327
9132,Residential Plot,Ghanpur,18.33,1018,1800,New,4.9,78.0509278,16.5738327
9133,Residential Plot,Ghanpur,25.0,15151,165,New,4.4,78.0509278,16.5738327
9134,Residential Plot,Ghanpur,33.0,1833,1800,New,4.4,78.0509278,16.5738327
9135,Residential Plot,Lemoor,24.0,1212,1980,New,0.0,78.5156262860322,17.1374496
9136,Residential Plot,Lemoor,22.0,1222,1800,New,0.0,78.5156262860322,17.1374496
9137,Residential Plot,Lemoor,22.0,1222,1800,New,2.2,78.5156262860322,17.1374496
9138,Residential Plot,Lemoor,22.0,1222,1800,Resale,0.0,78.5156262860322,17.1374496
9139,Residential Plot,Lemoor,20.9,1222,1710,New,0.0,78.5156262860322,17.1374496
9140,Residential Plot,Lemoor,10.5,1166,900,New,3.6,78.5156262860322,17.1374496
9141,Residential Plot,Lemoor,20.0,1111,1800,New,3.1,78.5156262860322,17.1374496
9142,Residential Plot,Lemoor,21.0,1166,1800,New,4.2,78.5156262860322,17.1374496
9143,Residential Plot,Lemoor,22.0,611,3600,New,5.0,78.5156262860322,17.1374496
9144,Residential Plot,Lemoor,19.5,1083,1800,New,4.2,78.5156262860322,17.1374496
9145,Residential Plot,Lemoor,19.0,1055,1800,New,4.8,78.5156262860322,17.1374496
9146,Residential Plot,Lemoor,25.36,1055,2403,New,4.8,78.5156262860322,17.1374496
9147,Residential Plot,Lemoor,2.5,163,1530,New,4.0,78.5156262860322,17.1374496
9148,Residential Plot,Lemoor,19.9,1105,1800,New,4.2,78.5156262860322,17.1374496
9149,Residential Plot,Lemoor,18.0,1333,1350,New,4.5,78.5156262860322,17.1374496
9150,Residential Plot,Lemoor,20.0,1111,1800,New,4.2,78.5156262860322,17.1374496
9151,Residential Plot,Lemoor,18.0,1000,1800,New,4.5,78.5156262860322,17.1374496
9152,Residential Plot,Lemoor,34.0,944,3600,New,4.7,78.5156262860322,17.1374496
9153,Residential Plot,Lemoor,22.0,1222,1800,New,4.7,78.5156262860322,17.1374496
9154,Residential Plot,Lemoor,15.86,1055,1503,New,4.7,78.5156262860322,17.1374496
9155,Residential Plot,Lemoor,19.0,1055,1800,New,4.7,78.5156262860322,17.1374496
9156,Residential Plot,Lemoor,16.5,1222,1350,New,4.7,78.5156262860322,17.1374496
9157,Residential Plot,Lemoor,20.0,1111,1800,New,5.0,78.5156262860322,17.1374496
9158,Residential Plot,Lemoor,16.5,1562,1056,New,4.7,78.5156262860322,17.1374496
9159,Residential Plot,Lemoor,22.0,2083,1056,Resale,4.7,78.5156262860322,17.1374496
9723,Residential Plot,Nandigama,25.6,1777,1440,New,4.2,80.2855279,16.7734733
9724,Residential Plot,Nandigama,40.0,2222,1800,New,3.6,80.2855279,16.7734733
9725,Residential Plot,Nandigama,60.0,2222,2700,New,3.6,80.2855279,16.7734733
9726,Residential Plot,Nandigama,80.0,2222,3600,New,3.6,80.2855279,16.7734733
9727,Residential Plot,Nandigama,40.5,2250,1800,New,0.0,80.2855279,16.7734733
9728,Residential Plot,Nandigama,32.0,1777,1800,New,3.1,80.2855279,16.7734733
9729,Residential Plot,Nandigama,32.0,1777,1800,New,4.2,80.2855279,16.7734733
9730,Residential Plot,Nandigama,26.4,1777,1485,New,3.1,80.2855279,16.7734733
9731,Residential Plot,Nandigama,40.16,1777,2259,New,3.1,80.2855279,16.7734733
9732,Residential Plot,Nandigama,25.6,1777,1440,New,3.1,80.2855279,16.7734733
9733,Residential Plot,Nandigama,18.72,1777,1053,New,3.1,80.2855279,16.7734733
9734,Residential Plot,Nandigama,23.04,1777,1296,New,3.1,80.2855279,16.7734733
9735,Residential Plot,Nandigama,45.99,2555,1800,New,0.0,80.2855279,16.7734733
9736,Residential Plot,Nandigama,35.0,1944,1800,New,4.9,80.2855279,16.7734733
9737,Residential Plot,Nandigama,36.0,2000,1800,New,0.0,80.2855279,16.7734733
9738,Residential Plot,Nandigama,70.0,2009,3483,New,4.9,80.2855279,16.7734733
9739,Residential Plot,Nandigama,39.6,2000,1980,New,4.9,80.2855279,16.7734733
9740,Residential Plot,Nandigama,38.0,1919,1980,New,0.0,80.2855279,16.7734733
9741,Residential Plot,Nandigama,14.3,1222,1170,New,4.3,80.2855279,16.7734733
9742,Residential Plot,Nandigama,42.0,2333,1800,New,4.9,80.2855279,16.7734733
9743,Residential Plot,Nandigama,26.4,1222,2160,New,4.3,80.2855279,16.7734733
9744,Residential Plot,Nandigama,55.0,2444,2250,New,3.3,80.2855279,16.7734733
9745,Residential Plot,Nandigama,44.0,2444,1800,New,3.3,80.2855279,16.7734733
9746,Residential Plot,Nandigama,38.5,1944,1980,New,4.9,80.2855279,16.7734733
9747,Residential Plot,Nandigama,24.0,1333,1800,New,2.9,80.2855279,16.7734733
9748,Residential Plot,Nandigama,20.0,1670,1197,New,3.7,80.2855279,16.7734733
9749,Residential Plot,Nandigama,36.0,2000,1800,New,4.7,80.2855279,16.7734733
9750,Residential Plot,Nandigama,27.0,2000,1350,New,4.7,80.2855279,16.7734733
9751,Residential Plot,Nandigama,30.05,1999,1503,New,4.9,80.2855279,16.7734733
9752,Residential Plot,Nandigama,30.6,2000,1530,New,4.7,80.2855279,16.7734733
9753,Residential Plot,Nandigama,36.74,2444,1503,New,4.3,80.2855279,16.7734733
9754,Residential Plot,Nandigama,33.0,1833,1800,New,4.3,80.2855279,16.7734733
9755,Residential Plot,Nandigama,27.55,1833,1503,New,4.3,80.2855279,16.7734733
9756,Residential Plot,Nandigama,34.23,2282,1500,New,4.9,80.2855279,16.7734733
9757,Residential Plot,Nandigama,69.93,2333,2997,New,4.9,80.2855279,16.7734733
9758,Residential Plot,Nandigama,82.91,2280,3636,New,4.9,80.2855279,16.7734733
9759,Residential Plot,Nandigama,37.0,2005,1845,New,4.5,80.2855279,16.7734733
9760,Residential Plot,Nandigama,35.2,2444,1440,New,3.1,80.2855279,16.7734733
9761,Residential Plot,Nandigama,41.0,2277,1800,New,4.9,80.2855279,16.7734733
9762,Residential Plot,Nandigama,30.06,18000,167,New,0.0,80.2855279,16.7734733
9763,Residential Plot,Nandigama,47.5,2111,2250,New,4.9,80.2855279,16.7734733
9764,Residential Plot,Nandigama,68.26,2277,2997,New,4.9,80.2855279,16.7734733
9765,Residential Plot,Nandigama,27.0,18000,150,New,0.0,80.2855279,16.7734733
9766,Residential Plot,Nandigama,21.0,1333,1575,New,5.0,80.2855279,16.7734733
9767,Residential Plot,Nandigama,89.1,2000,4455,New,4.9,80.2855279,16.7734733
9768,Residential Plot,Nandigama,36.0,2000,1800,New,4.5,80.2855279,16.7734733
9769,Residential Plot,Nandigama,49.0,4640,1056,New,3.8,80.2855279,16.7734733
9770,Residential Plot,Nandigama,33.0,3125,1056,New,3.8,80.2855279,16.7734733
9771,Residential Plot,Nandigama,44.0,4166,1056,New,3.8,80.2855279,16.7734733
9772,Residential Plot,Nandigama,49.5,4687,1056,New,3.8,80.2855279,16.7734733
9773,Residential Plot,Nandigama,30.0,1666,1800,New,0.0,80.2855279,16.7734733
9774,Residential Plot,Nandigama,27.84,1777,1566,New,0.0,80.2855279,16.7734733
9775,Residential Plot,Nandigama,44.0,2444,1800,New,4.4,80.2855279,16.7734733
9776,Residential Plot,Nandigama,40.0,2222,1800,New,4.9,80.2855279,16.7734733
9777,Residential Plot,Nandigama,33.5,2228,1503,New,4.9,80.2855279,16.7734733
9778,Residential Plot,Nandigama,36.0,2000,1800,New,4.9,80.2855279,16.7734733
9779,Residential Plot,Nandigama,71.82,2000,3591,New,4.9,80.2855279,16.7734733
9780,Residential Plot,Nandigama,54.18,2000,2709,New,4.9,80.2855279,16.7734733
9781,Residential Plot,Nandigama,40.86,2000,2043,New,4.9,80.2855279,16.7734733
9782,Residential Plot,Nandigama,36.0,2000,1800,New,4.4,80.2855279,16.7734733
9783,Residential Plot,Nandigama,33.0,2444,1350,New,3.8,80.2855279,16.7734733
9784,Residential Plot,Nandigama,27.0,2000,1350,New,4.9,80.2855279,16.7734733
9785,Residential Plot,Nandigama,36.0,2000,1800,New,3.9,80.2855279,16.7734733
9786,Residential Plot,Nandigama,20.04,1333,1503,New,5.0,80.2855279,16.7734733
9787,Residential Plot,Nandigama,4.4,244,1800,New,2.1,80.2855279,16.7734733
9788,Residential Plot,Nandigama,38.0,2111,1800,New,4.9,80.2855279,16.7734733
9789,Residential Plot,Nandigama,38.0,2111,1800,New,0.0,80.2855279,16.7734733
9790,Residential Plot,Nandigama,38.0,1919,1980,New,4.5,80.2855279,16.7734733
9791,Residential Plot,Nandigama,25.5,1888,1350,New,3.8,80.2855279,16.7734733
9792,Residential Plot,Nandigama,25.5,17000,150,New,3.8,80.2855279,16.7734733
9793,Residential Plot,Nandigama,36.3,2444,1485,New,4.9,80.2855279,16.7734733
9794,Residential Plot,Nandigama,51.0,1888,2700,New,4.3,80.2855279,16.7734733
9795,Residential Plot,Nandigama,17.0,1888,900,New,4.3,80.2855279,16.7734733
9796,Residential Plot,Nandigama,34.24,2282,1500,New,4.9,80.2855279,16.7734733
9797,Residential Plot,Nandigama,27.0,2556,1056,New,3.8,80.2855279,16.7734733
9798,Residential Plot,Nandigama,33.4,2222,1503,New,4.9,80.2855279,16.7734733
9799,Residential Plot,Nandigama,30.0,1996,1503,New,4.5,80.2855279,16.7734733
9800,Residential Plot,Nandigama,36.0,18000,200,New,4.5,80.2855279,16.7734733
9801,Residential Plot,Nandigama,36.0,2395,1503,New,4.5,80.2855279,16.7734733
9802,Residential Plot,Nandigama,59.5,2167,2745,New,0.0,80.2855279,16.7734733
9803,Residential Plot,Nandigama,59.5,2167,2745,New,4.3,80.2855279,16.7734733
9804,Residential Plot,Nandigama,103.0,2444,4230,New,5.0,80.2855279,16.7734733
9805,Residential Plot,Nandigama,35.2,2444,1440,New,5.0,80.2855279,16.7734733
9806,Residential Plot,Nandigama,50.0,29940,167,New,4.1,80.2855279,16.7734733
9807,Residential Plot,Nandigama,44.0,2444,1800,New,4.5,80.2855279,16.7734733
9808,Residential Plot,Nandigama,33.4,22266,150,New,4.9,80.2855279,16.7734733
9809,Residential Plot,Nandigama,17.0,1888,900,New,3.7,80.2855279,16.7734733
9810,Residential Plot,Nandigama,33.5,2233,1500,New,4.9,80.2855279,16.7734733
9811,Residential Plot,Nandigama,30.0,2222,1350,New,4.5,80.2855279,16.7734733
9812,Residential Plot,Nandigama,43.0,2388,1800,New,4.9,80.2855279,16.7734733
9813,Residential Plot,Nandigama,36.0,2666,1350,New,4.9,80.2855279,16.7734733
9814,Residential Plot,Nandigama,31.0,2062,1503,New,4.5,80.2855279,16.7734733
9815,Residential Plot,Nandigama,44.0,2444,1800,New,0.0,80.2855279,16.7734733
9816,Residential Plot,Nandigama,32.0,1777,1800,New,4.9,80.2855279,16.7734733
9817,Residential Plot,Nandigama,31.0,1722,1800,New,4.9,80.2855279,16.7734733
9818,Residential Plot,Nandigama,35.0,2328,1503,New,4.9,80.2855279,16.7734733
9819,Residential Plot,Nandigama,68.0,1888,3600,New,4.9,80.2855279,16.7734733
9820,Residential Plot,Nandigama,26.0,1729,1503,New,4.9,80.2855279,16.7734733
9821,Residential Plot,Nandigama,52.0,1735,2997,New,4.9,80.2855279,16.7734733
9822,Residential Plot,Nandigama,36.74,2444,1503,New,4.4,80.2855279,16.7734733
9823,Residential Plot,Nandigama,96.8,2444,3960,New,5.0,80.2855279,16.7734733
9824,Residential Plot,Nandigama,23.25,1722,1350,New,4.9,80.2855279,16.7734733
9825,Residential Plot,Nandigama,35.9,2388,1503,New,4.9,80.2855279,16.7734733
9826,Residential Plot,Nandigama,63.8,2444,2610,New,4.9,80.2855279,16.7734733
9827,Residential Plot,Nandigama,43.99,2444,1800,New,4.5,80.2855279,16.7734733
9828,Residential Plot,Nandigama,123.0,2444,5040,New,0.0,80.2855279,16.7734733
9829,Residential Plot,Nandigama,50.6,2444,2070,New,0.0,80.2855279,16.7734733
9830,Residential Plot,Nandigama,39.6,2444,1620,New,4.9,80.2855279,16.7734733
9831,Residential Plot,Nandigama,68.0,2437,2790,New,4.7,80.2855279,16.7734733
9832,Residential Plot,Nandigama,99.0,2444,4050,New,4.9,80.2855279,16.7734733
9833,Residential Plot,Nandigama,37.4,2444,1530,New,4.9,80.2855279,16.7734733
9834,Residential Plot,Nandigama,74.8,2444,3060,New,4.9,80.2855279,16.7734733
9835,Residential Plot,Nandigama,83.6,2444,3420,New,4.9,80.2855279,16.7734733
9836,Residential Plot,Nandigama,38.0,3598,1056,New,4.1,80.2855279,16.7734733
9837,Residential Plot,Nandigama,55.0,2444,2250,New,3.9,80.2855279,16.7734733
9838,Residential Plot,Nandigama,79.2,2444,3240,New,4.9,80.2855279,16.7734733
9839,Residential Plot,Nandigama,72.6,2444,2970,New,4.9,80.2855279,16.7734733
9840,Residential Plot,Nandigama,46.2,2444,1890,New,4.9,80.2855279,16.7734733
9841,Residential Plot,Nandigama,36.74,2444,1503,New,4.9,80.2855279,16.7734733
9842,Residential Plot,Nandigama,32.0,1777,1800,New,4.8,80.2855279,16.7734733
9843,Residential Plot,Nandigama,24.0,1777,1350,New,4.9,80.2855279,16.7734733
9844,Residential Plot,Nandigama,70.4,2444,2880,New,4.9,80.2855279,16.7734733
9845,Residential Plot,Nandigama,52.8,2444,2160,New,4.9,80.2855279,16.7734733
9846,Residential Plot,Nandigama,44.0,2444,1800,New,3.9,80.2855279,16.7734733
9847,Residential Plot,Nandigama,32.0,1777,1800,New,4.3,80.2855279,16.7734733
9848,Residential Plot,Nandigama,26.56,1777,1494,New,4.8,80.2855279,16.7734733
9849,Residential Plot,Nandigama,24.0,1333,1800,New,4.8,80.2855279,16.7734733
9850,Residential Plot,Nandigama,51.0,1888,2700,New,4.9,80.2855279,16.7734733
9851,Residential Plot,Nandigama,25.5,1888,1350,New,4.9,80.2855279,16.7734733
9852,Residential Plot,Nandigama,153.0,1888,8100,New,4.9,80.2855279,16.7734733
9853,Residential Plot,Nandigama,102.0,1888,5400,New,4.9,80.2855279,16.7734733
9854,Residential Plot,Nandigama,76.5,1888,4050,New,4.9,80.2855279,16.7734733
9855,Residential Plot,Nandigama,88.0,2444,3600,New,4.9,80.2855279,16.7734733
9856,Residential Plot,Nandigama,187.0,2597,7200,New,4.9,80.2855279,16.7734733
9857,Residential Plot,Nandigama,77.0,2444,3150,New,4.9,80.2855279,16.7734733
9858,Residential Plot,Nandigama,28.32,1777,1593,New,4.9,80.2855279,16.7734733
9859,Residential Plot,Nandigama,34.4,1777,1935,New,4.9,80.2855279,16.7734733
9860,Residential Plot,Nandigama,24.96,1777,1404,New,4.9,80.2855279,16.7734733
9861,Residential Plot,Nandigama,43.04,1777,2421,New,4.9,80.2855279,16.7734733
9862,Residential Plot,Nandigama,154.0,2444,6300,New,4.9,80.2855279,16.7734733
9863,Residential Plot,Nandigama,66.0,2444,2700,New,4.9,80.2855279,16.7734733
9864,Residential Plot,Nandigama,51.0,1888,2700,New,4.4,80.2855279,16.7734733
9865,Residential Plot,Nandigama,34.0,1888,1800,New,4.4,80.2855279,16.7734733
9866,Residential Plot,Nandigama,23.04,1777,1296,New,4.9,80.2855279,16.7734733
9867,Residential Plot,Nandigama,20.0,1893,1056,New,4.8,80.2855279,16.7734733
9868,Residential Plot,Nandigama,19.0,1799,1056,New,4.8,80.2855279,16.7734733
9869,Residential Plot,Nandigama,16.5,1562,1056,New,4.8,80.2855279,16.7734733
9870,Residential Plot,Nandigama,40.0,3787,1056,New,4.0,80.2855279,16.7734733
9871,Residential Plot,Nandigama,45.39,4298,1056,New,4.0,80.2855279,16.7734733
9872,Residential Plot,Nandigama,55.0,2444,2250,New,4.9,80.2855279,16.7734733
9873,Residential Plot,Nandigama,220.0,2444,9000,New,4.9,80.2855279,16.7734733
9874,Residential Plot,Nandigama,44.0,2444,1800,New,4.9,80.2855279,16.7734733
9875,Residential Plot,Nandigama,22.1,1888,1170,New,4.9,80.2855279,16.7734733
9876,Residential Plot,Nandigama,45.0,15000,300,Resale,0.0,80.2855279,16.7734733
9877,Residential Plot,Nandigama,38.15,2119,1800,New,4.9,80.2855279,16.7734733
9878,Residential Plot,Nandigama,38.1,2144,1777,New,4.9,80.2855279,16.7734733
9879,Residential Plot,Nandigama,198.0,2444,8100,New,4.9,80.2855279,16.7734733
9880,Residential Plot,Nandigama,22.5,2130,1056,New,3.6,80.2855279,16.7734733
9881,Residential Plot,Nandigama,38.01,2111,1800,New,4.9,80.2855279,16.7734733
9882,Residential Plot,Nandigama,24.0,1777,1350,New,5.0,80.2855279,16.7734733
9883,Residential Plot,Nandigama,24.0,1333,1800,New,5.0,80.2855279,16.7734733
9884,Residential Plot,Nandigama,23.2,1777,1305,New,5.0,80.2855279,16.7734733
9885,Residential Plot,Nandigama,37.4,2444,1530,New,4.4,80.2855279,16.7734733
9886,Residential Plot,Nandigama,49.4,2111,2340,New,4.2,80.2855279,16.7734733
9887,Residential Plot,Nandigama,19.09,1277,1494,New,5.0,80.2855279,16.7734733
9888,Residential Plot,Nandigama,24.9,1666,1494,New,5.0,80.2855279,16.7734733
9889,Residential Plot,Nandigama,36.74,2444,1503,Resale,0.0,80.2855279,16.7734733
9890,Residential Plot,Nandigama,36.5,2027,1800,New,4.9,80.2855279,16.7734733
9891,Residential Plot,Nandigama,21.0,1555,1350,New,4.7,80.2855279,16.7734733
9892,Residential Plot,Nandigama,40.0,2222,1800,New,4.2,80.2855279,16.7734733
9893,Residential Plot,Nandigama,57.0,2111,2700,New,4.2,80.2855279,16.7734733
9894,Residential Plot,Nandigama,51.3,2111,2430,New,4.2,80.2855279,16.7734733
9895,Residential Plot,Nandigama,43.13,2111,2043,New,4.2,80.2855279,16.7734733
9896,Residential Plot,Nandigama,44.27,2111,2097,New,4.2,80.2855279,16.7734733
9897,Residential Plot,Nandigama,55.67,2111,2637,New,4.2,80.2855279,16.7734733
9898,Residential Plot,Nandigama,54.34,2111,2574,New,4.2,80.2855279,16.7734733
9899,Residential Plot,Nandigama,45.0,1125,4000,Resale,0.0,80.2855279,16.7734733
9900,Residential Plot,Nandigama,46.41,4394,1056,New,4.8,80.2855279,16.7734733
9901,Residential Plot,Nandigama,45.0,4261,1056,New,4.8,80.2855279,16.7734733
9902,Residential Plot,Nandigama,41.8,2111,1980,New,4.2,80.2855279,16.7734733
9903,Residential Plot,Nandigama,46.17,2111,2187,New,4.2,80.2855279,16.7734733
9904,Residential Plot,Nandigama,40.66,2111,1926,New,4.2,80.2855279,16.7734733
9905,Residential Plot,Nandigama,19.8,1333,1485,New,0.0,80.2855279,16.7734733
9906,Residential Plot,Nandigama,38.0,1014,3744,Resale,0.0,80.2855279,16.7734733
9907,Residential Plot,Nandigama,34.0,1888,1800,Resale,3.6,80.2855279,16.7734733
9908,Residential Plot,Nandigama,44.2,4185,1056,New,4.8,80.2855279,16.7734733
9909,Residential Plot,Nandigama,38.93,3686,1056,New,4.8,80.2855279,16.7734733
9910,Residential Plot,Nandigama,50.4,4772,1056,New,4.8,80.2855279,16.7734733
